0 221.4332581 28.40917969
0 45.56031036 -160.3112946
0 271.869812 251.6187592
0 102.6893539 -85.06512451
0 -15.03889656 58.96794128
0 174.2232819 -290.8755493
0 420.6759033 265.1343689
0 57.23253632 -215.2707367
0 53.92805099 -54.86823654
0 -104.5017776 115.527771
0 -26.85772324 147.4405823
0 -100.0476074 17.83378029
0 -75.85699463 92.73925781
0 72.95078278 -88.82421112
0 -205.8225555 218.5704193
0 -135.6893005 -2.586039066
0 -882.6171265 263.3296814
0 173.0383453 151.0021057
0 -224.9714508 77.91899872
0 6.755571365 234.9015503
0 -5.263513088 -37.16081238
0 68.75052643 238.1808319
0 -65.07762909 54.91390991
0 -135.6307068 87.27602386
0 98.82023621 -71.32796478
0 -40.92182159 125.4669724
0 -258.7699585 -38.7430954
0 202.7735443 18.44149208
0 -43.90952682 153.5976868
0 -114.5481415 290.0957336
0 112.2256393 148.4846191
0 -12.07655716 -104.5037766
0 -278.4610596 5.949434757
0 -455.4145203 121.9575043
0 -331.2584839 80.65075684
0 454.6191101 -29.89611626
0 2.864679813 110.8928223
0 400.3422852 -111.6448517
0 79.50362396 -33.69982529
0 -28.46876907 102.0007324
0 8.991862297 222.8952026
0 -234.114624 96.4388504
0 231.5595398 218.8224335
0 82.46865845 -3.160496235
0 -10.50547314 -98.09844971
0 36.11315536 154.7425995
0 -31.25891304 -114.0982208
0 83.69557953 -258.5942688
0 -493.7350159 157.600647
0 -405.7987671 78.94393921
0 -271.0813599 120.2269058
0 419.2983398 44.07499313
0 452.536499 -93.87203979
0 -99.56581879 74.43275452
0 -64.71640015 -41.74650574
0 -80.78375244 -14.47494507
0 46.92148209 -15.80585003
0 -406.0753479 -83.83026123
0 -184.1452789 104.9541245
0 354.1665039 -8.950390816
0 -23.54672813 -221.1502838
0 41.63664246 42.64853287
0 -138.2957916 -69.62276459
0 174.6532135 -314.4927063
0 -528.4991455 66.81235504
0 -309.7933655 113.085556
0 -140.2620087 71.1736145
0 -462.868103 108.1121597
0 293.7664185 -62.4080925
0 385.3325806 -35.49216461
0 371.838623 3.570362329
0 -197.6463165 205.3399506
0 356.3857422 -16.36866188
0 54.89387131 8.305494308
0 69.74059296 -47.34844589
0 3.464107275 -53.07414246
0 -83.77729797 20.29851532
0 -39.20637894 -170.3018494
0 186.4547577 -30.77253532
0 127.2874374 80.48146057
0 -115.5435944 69.60501099
0 42.27513504 -0.5705981255
0 12.97480011 -117.788765
0 475.4553833 -47.19346619
0 -242.2405853 34.69986343
0 -551.472229 103.2360153
0 -281.9689331 132.9161835
0 420.5452576 103.3272171
0 429.1412048 86.88538361
0 -237.8387146 166.568161
0 263.5177917 -79.55501556
0 195.5873718 46.6528244
0 105.2307434 -94.34329224
0 196.6149292 209.5596924
0 91.51552582 135.3728485
0 -162.6525421 71.41727448
0 115.0508041 -2.716253281
0 281.7035522 -208.1448822
0 166.8725586 -70.87151337
0 217.3488464 -34.03279877
0 28.22720146 42.97364807
0 286.2797546 -61.02498627
0 160.8434753 -112.136734
0 -10.83976078 -170.6873016
0 136.597641 -109.8758774
0 369.9943237 -6.066317558
0 -12.95145226 -76.11431122
0 115.9005585 -170.1876373
0 265.4488525 -4.035792351
0 167.1998749 92.30154419
0 10.16445065 66.79551697
0 337.7870789 -23.31974792
0 243.990036 -12.64619541
0 -52.1032753 -149.4820557
0 -199.6605682 -122.6748047
0 130.1839905 -65.44826508
0 353.5420532 -5.640105247
0 -11.69714451 -46.57249451
0 -64.55094147 -175.3166351
0 408.7906189 -54.67354584
0 6.672504425 -133.3001556
0 26.26390839 -51.2448349
0 -324.8161011 -130.7868805
0 -267.4917603 -216.3097839
0 -67.18415833 6.090312481
0 -131.6708832 -64.72451019
0 -114.6518631 -38.39679337
0 -258.4945068 -267.1130371
0 -166.7445831 -125.1725845
0 -344.4297485 -6.796456337
0 -2.072178602 -84.52069092
0 -455.7602844 36.03799438
0 -537.4454346 -348.9538269
0 -223.3844299 -160.5757904
0 18.13638878 12.21872044
0 -11.42414665 -119.0250931
0 36.89577866 -72.28408051
0 -322.2623596 47.84376526
1 -1480.210938 -799.1132812
1 -1080.482056 -689.5740967
1 -1250.901855 -625.2994385
1 -1016.782959 -853.9106445
1 -956.4675293 -644.2051392
1 -1043.740601 -800.5239868
1 -1203.177979 -446.1539612
1 -1094.736328 -740.4138184
1 -940.5689697 -678.0529175
1 -985.3307495 -547.9033203
1 -1304.091919 -843.7365112
1 -1257.963867 -557.1000977
1 -1298.001099 -504.3405457
1 -974.9765625 -712.4646606
1 -845.1012573 -503.511261
1 -1187.569458 -587.8955688
1 -1283.978516 -532.7186279
1 -707.6471558 -436.5701904
1 -1050.022217 -565.34021
1 -1310.612915 -602.5362549
1 -1084.827637 -504.1633301
1 -951.2356567 -587.0372314
1 -738.7612305 -488.1136169
1 -1145.795044 -667.8933105
1 -1252.418091 -680.5675659
1 -1497.984497 -318.8141785
1 -533.1380615 -432.5726929
1 -774.8068237 -378.4093933
1 -975.6756592 -543.7085571
1 -946.9494019 -575.7486572
1 -1017.409302 -530.272644
1 -607.3056641 -409.5259399
1 -998.6061401 -460.7606506
1 -535.453186 -381.2279663
1 -876.4147339 -522.1239014
1 -453.1867676 -454.1062622
1 -662.7578735 -517.2985229
1 -646.5639038 -290.5505676
1 -1067.86853 -636.2940674
1 -781.8122559 -509.6170349
1 -865.2930298 -527.5002441
1 -1445.364624 -505.8381348
1 -582.2127686 -404.8921204
1 -548.6481934 -350.6505127
1 -637.8634644 -278.7835999
1 -653.1481934 -266.5486755
1 -627.6660156 -404.1078796
1 -1014.176453 -495.0006409
1 -382.3036804 -260.4962463
1 -1012.831238 -483.4496155
1 -429.1299744 -335.9920349
1 -1033.274658 -720.3829956
1 -231.3974457 -308.3833008
1 -398.4635315 -450.4807739
1 -375.3166504 -292.2502441
1 -590.8790894 -559.5824585
1 -660.7990723 -468.0694885
1 -623.5582275 -334.5031433
1 -525.4160156 -340.1768494
1 -653.6077271 -247.5695648
1 -522.255188 -472.5485535
1 -533.4065552 -416.1341553
1 -475.1260376 -329.624176
1 -293.6425171 -323.3242493
1 -967.6837769 -447.2306213
1 -1198.142334 -950.8709717
1 -195.5083466 -356.0509033
1 -199.812561 -243.1627808
1 -371.5456238 -98.14433289
1 -303.8323364 -445.0611572
1 -549.8007812 -226.72789
1 -850.505127 -353.0366211
1 -727.9176636 -326.6300964
1 -355.0281372 -389.8713379
1 -444.2665405 -390.2461243
1 -485.071167 -258.2612915
1 -526.3362427 -338.4568481
1 -282.0510864 -340.9220886
1 -414.8900757 -254.4934998
1 -1694.254639 -1155.322998
1 -16.02896309 -332.3572693
1 -220.468338 178.1549683
1 -467.691803 -30.7726059
1 -242.4246674 -463.5505676
1 -625.9213867 -571.9197998
1 -546.0787354 -79.15862274
1 -586.0163574 -278.0062561
1 -602.397522 -427.0249939
1 -410.3122253 -339.5393982
1 -539.3128662 -390.4417114
1 -407.183075 -163.669632
1 -471.1026917 -459.8009033
1 -605.4474487 -262.3275146
1 -94.33956909 -391.8882446
1 -427.2030334 -294.7766418
1 -1986.286255 -1353.403198
1 -356.3309631 -376.7476501
1 228.9261017 323.7261047
1 -366.7088928 23.27140808
1 -460.1890869 -25.15207481
1 -61.92513275 -528.1473999
