0 -2.687084198 -36.61685562 11.35212231
0 -12.79771042 -21.39899254 6.971775532
0 17.05701065 -78.00871277 13.26331711
0 -9.338117599 -6.141898632 -7.440005779
0 -8.234371185 -4.688707352 14.87406158
0 20.76768494 -58.30742264 10.17455482
0 -14.74284363 23.20081329 -11.5636282
0 8.086239815 -68.79257202 14.19368458
0 -18.32025528 20.75643921 -19.2937088
0 2.484300613 -33.35173035 17.84156609
0 -27.73880196 26.59984779 -24.91834641
0 22.56506157 -10.964118 23.89720726
0 -37.34856033 23.28683281 -25.68240547
0 16.03081131 -16.3633461 11.00450039
0 -30.64319229 29.20077133 -21.34618378
0 -29.29496193 11.78776646 -11.08102798
0 -12.64521408 5.356846333 -3.457586288
0 5.138381004 -20.52295685 -3.587705135
0 11.28183079 -12.49836349 5.280585766
0 35.73351669 -23.80793381 7.587471485
0 39.71620178 0.9278308749 -1.297046304
0 19.15693283 -17.27297783 7.144037724
0 16.28048325 -3.1785326 3.694807529
0 10.78075218 4.947197437 1.597146153
0 13.31689358 22.35963058 2.190380812
0 -4.493474007 19.84260368 -3.936460257
0 -5.952661991 36.50723267 -12.01873875
0 -12.2287569 28.78501892 -5.010122776
0 -8.288424492 20.18401146 -3.250027418
0 -12.50470352 27.96478653 -12.84257412
0 -4.964765072 12.81221676 6.873616219
0 -28.48910332 28.01699257 -17.61663055
0 21.84117699 12.16090679 6.740067482
0 20.46671104 14.6126976 12.17402458
0 -25.88367653 34.62633133 -15.01703167
0 11.55564594 -8.765727043 5.365979671
0 14.3371954 16.74453163 17.13830566
1 -41.37821579 -51.85751724 -0.4070235193
1 -24.80695724 -66.37850952 -0.4585423768
1 -3.963715315 -52.74005508 4.244585991
1 -9.822561264 -77.06819916 -0.05432650074
1 -11.98194695 -57.36066055 5.020528316
1 -20.92642212 -57.90362549 -0.1812611371
1 -9.099467278 -49.21182251 4.792642593
1 -12.34861469 -34.68923187 1.021594882
1 -20.84748459 -57.46762848 -0.3168452382
1 2.256500006 -34.69186401 -0.8046781421
1 -10.05506039 -24.46599007 2.749950886
1 -4.852630615 -43.75529099 2.047900438
1 -20.42307091 -10.51591492 3.101886988
1 -20.45792198 -30.27350426 -0.00122516905
1 -2.682588339 -1.958161235 -3.450292826
1 6.482613087 -35.05003738 2.807506084
1 -6.779720306 -50.52043533 0.07158716023
1 -4.000291824 -5.120758057 5.299360275
1 -22.64001083 5.497013569 -0.8387336731
1 -3.183229923 25.69708633 1.544761062
1 4.220754623 10.23295498 -5.930510998
1 30.01598549 -14.3469162 2.184787989
1 2.684607983 25.21877861 2.579293489
1 -22.37126923 -7.312577724 -1.001847148
1 39.23903275 -21.50339127 2.560920954
1 9.103760719 71.47663879 3.763886929
1 -0.9329713583 13.17066479 -8.588796616
1 10.6658783 -3.423503637 8.782850266
1 6.014051914 -17.52334023 -3.009665251
1 42.92147446 46.55119324 8.53319931
1 -15.24979782 18.73570824 -5.228203773
1 3.16740799 14.88442802 5.411018848
1 -6.073473454 -14.14635849 -7.974667549
1 -14.796978 13.44974136 -4.057218075
1 23.9303627 -9.434215546 -4.591972351
1 17.33182907 -1.745480657 -0.03298514709
1 39.16060257 53.57702637 2.175552845
1 17.8611412 -26.20054817 0.5053344369
1 5.359930038 7.785201073 -12.04157162
1 -3.004986048 17.32578468 -13.86920261
1 8.618778229 11.70325565 7.284591198
1 -15.93228626 3.460151434 -1.409641147
1 50.81338501 58.59490967 1.962219119
1 -16.1251049 -1.857700825 3.227716208
1 -4.564809799 -19.54680824 -0.7865240574
1 20.83385468 60.16594696 -11.80229759
1 23.27176476 -34.29471588 4.216330528
1 -13.75026894 14.82088089 -1.094233274
1 -4.113978863 28.86693192 10.39657116
1 -62.34838867 26.95269585 3.71662569
1 52.65722275 27.08937073 -7.234721661
1 -30.26219559 14.87385559 2.142377853
1 10.60633469 -4.485747337 8.055323601
1 25.34965515 101.2145157 -10.51599407
1 -18.37913704 -0.8362390995 -1.915254831
1 -9.857351303 -0.8272028565 1.605869055
1 -5.392781734 47.59138489 11.92103386
1 -27.22566605 23.39431763 7.228805065
1 54.91773224 33.42842102 -11.35695744
1 55.48432159 117.5481491 -12.04899597
1 -42.33771515 25.20707512 0.04755620658
2 -41.62363434 -1.459043503 -5.901431084
2 -27.1760788 -1.848650575 2.122749805
2 -31.72508812 14.36856461 -1.0262115
2 -11.03161144 0.6014217734 2.742073536
2 -18.37291718 9.957271576 -6.746748447
2 3.942544699 9.716700554 -2.61049509
2 -16.257658 23.13985062 -2.141736746
2 -0.8160873055 -5.205841541 -0.5526769161
2 -0.3638049364 7.998691559 -5.94131422
2 -20.30060577 24.43372726 -12.74366188
2 5.188952446 -19.11072159 -0.9581115842
2 -2.130461931 0.4221349061 5.729617119
2 45.01707458 -15.89591789 -27.16517067
2 -2.27485919 -9.66327858 -10.83930779
2 -13.27764797 21.32913208 -0.7692059875
2 10.73991394 -10.35196304 7.006225109
2 -4.916964054 -19.45252037 8.514793396
2 57.50185776 7.793134212 -41.79100037
2 35.61719131 14.7710762 -24.31588173
2 8.410534859 -16.55199051 1.264386654
2 -19.55254555 37.73048019 -3.391651154
2 23.02529144 -14.3888855 20.89192963
2 -17.67022133 -52.44905853 12.34004116
2 50.06081772 7.730382919 -36.26593018
2 24.69036865 43.44078827 -13.51247883
2 -35.01431274 31.72057915 2.889526367
2 -15.37833309 62.97047424 -10.84042168
2 43.45955658 -55.68895721 15.09469986
2 39.2201767 4.44382 15.46695042
2 -21.60370445 -62.30195618 8.046473503
2 -62.5845871 -38.6029892 8.097396851
2 28.04407692 25.20105553 1.449686885
2 -29.81373787 70.16893005 -9.323953629
2 30.25968742 -52.3948822 17.05611038
2 55.49624634 -57.25376892 23.87817001
2 15.94734764 6.024357319 9.35518074
2 -3.951049566 -67.28193665 12.8385849
2 -59.33062363 -28.40359688 17.10119247
2 -5.72446537 76.28770447 -13.29437351
2 -59.0452919 81.47281647 -23.39559364
2 54.05444336 -67.3703537 11.22884941
2 67.5067749 -55.35731125 26.06857681
2 23.04102135 3.100223064 11.40386486
2 4.324151039 -71.29906464 16.3458786
2 -73.68859863 -2.058789253 16.77752495
2 -27.66168976 58.22982788 -17.05098152
2 -48.35839462 84.09674072 -19.49139977
2 17.87015343 -52.28736877 7.485421181
2 52.28846741 -33.20864487 15.01955986
2 31.28508568 1.369351149 15.84995842
2 -57.34650803 81.36885071 -21.99581718
3 -2.337852955 13.37679482 20.19298744
3 -23.25811577 -20.68112564 10.31372452
3 16.40657234 0.6493545175 32.15290833
3 -3.854107857 -8.361427307 16.29386902
3 -47.91264343 -4.064394474 1.952180266
3 33.64543915 19.22411346 38.56030655
3 3.017591 -17.19192314 12.64660072
3 -59.73368073 10.66334438 -16.35132408
3 -44.89794922 -2.291525602 -8.070116997
3 11.31071377 23.57251549 41.42354965
3 0.9510871172 -25.76239395 6.911541939
3 -63.76633453 -2.071729183 -23.34483147
3 -39.6281395 5.31176281 -6.718613148
3 13.67299557 35.87944031 45.70441055
3 8.935706139 -23.2959671 11.56108856
3 -5.276049614 -20.73328972 4.928544521
3 -57.07045364 6.186856747 -28.6113739
3 -48.82071686 6.223644257 -14.12099266
3 11.3982172 34.34222794 23.4475975
3 28.37776184 43.5087204 40.71630859
3 32.83355331 37.05435181 46.45295715
3 2.510951519 -34.16035843 7.711333752
3 -73.01787567 10.38919735 -34.661129
3 -41.28435898 1.695718288 -9.642336845
3 2.090505838 20.12902641 17.14615822
3 9.436612129 -0.07011140138 6.508155346
3 9.543580055 16.81657028 -2.132868528
3 18.26959229 24.16382599 -7.594664574
3 3.222749472 12.70594597 -10.34428501
3 18.91137314 25.81943321 -6.916632175
3 36.8536644 61.39479828 -5.823949337
3 13.19482327 41.13694382 -2.703961134
3 25.68768311 59.10793686 -10.36553192
3 13.78569794 19.16506386 2.857313395
3 36.9405899 40.76515961 -23.33909988
3 2.283942461 4.235888004 8.796261787
3 46.30501175 42.54686737 -42.18837357
3 33.03099823 27.00631332 17.63900566
3 37.58057404 24.8670063 -58.29188538
3 26.71751404 -7.549448013 25.84482193
3 31.7225399 21.23747063 -71.22013855
3 23.25258446 -18.09592056 21.25645256
3 -8.68834877 18.57946587 -54.98076248
3 13.29025269 -41.64593124 26.01881409
3 -0.1055883467 19.40718651 -61.97826385
3 -13.56080055 -30.05988693 31.10528564
3 -1.023549676 46.52705765 -51.89662552
3 -4.527421474 -24.60014343 34.64550018
3 -10.80332375 26.39698601 -40.87625504
3 -3.956103563 -12.39860153 30.41508675
3 4.265906811 32.05589676 -30.17816925
3 -18.89517593 -2.779477358 29.84460449
3 2.916630507 24.78626633 -22.7915287
3 -26.82745743 -3.751742363 27.64123535
3 -0.1994040906 18.26126862 -11.81618404
3 -14.98046875 -25.3377037 20.98408508
3 15.99050045 24.3918972 -9.398259163
3 -18.11997795 -29.47813034 14.23602867
3 5.340505123 10.82017326 -11.96733665
3 -19.77662086 -39.78480148 9.836040497
3 39.27484894 16.40581703 -17.43837929
3 -18.98518562 -54.79043579 5.356695652
3 -23.72304344 -58.48686218 11.08941841
3 66.09014893 14.5778513 -18.87426376
3 45.09155655 0.8188299537 -12.42909527
3 0.01769959182 -42.42778397 5.015521049
3 -40.82683945 -46.47846222 6.434665203
3 51.53839493 6.32885313 -5.799245358
3 -7.443331718 -46.5303154 9.180980682
3 0.8308641315 -29.11261559 -3.185259819
3 -34.7429924 -39.94707489 8.025841713
3 49.40769196 -14.64151001 -6.518996716
3 -8.5993433 -35.66976547 13.05039787
3 -4.33620739 -33.1580658 -7.960968971
3 -43.14492035 -60.25341415 9.052080154
3 46.73526001 -17.40424156 -14.59934235
3 -58.55667496 -75.46684265 12.18058395
4 151.3868408 35.16074371 8.649376869
4 133.3661499 65.98303223 -4.885528088
4 141.8204041 35.36292267 4.095114708
4 149.2174072 102.1690369 -17.19458199
4 170.2182007 128.0189972 -14.61631584
4 103.4013748 181.0372925 -16.44680595
4 82.07970428 159.7788849 -0.9257087111
4 49.0249176 160.5526428 3.020938873
4 74.40244293 138.2196198 3.060890436
4 34.76587677 129.7797699 4.24286747
4 70.12844849 109.7057571 8.162883759
4 22.45139503 122.3781586 -4.701025486
4 67.74917603 128.4980164 2.753016949
4 -3.552352905 123.3816147 -11.48717022
4 39.36605835 134.7634583 -22.95438194
4 -18.78159904 70.50745392 -14.32891846
4 72.77487183 111.2330704 -42.83790588
4 38.47454453 109.9356766 -2.68242836
4 -36.95645142 80.22511292 -12.65376759
4 90.89625549 132.6262665 -65.95664978
4 -6.211122036 129.5723724 -4.033737183
4 -25.28893471 63.25049973 -18.25938225
4 -33.6578598 99.18689728 -12.8723011
4 86.830513 148.4182281 -60.08061981
4 1.83876431 102.5923843 12.05111313
4 -11.15727425 55.0999527 -8.452168465
4 -11.96751595 97.55196381 -10.29720116
4 100.7498474 163.0359802 -70.7628479
4 -6.35316515 107.7874451 17.80877113
4 -58.34132767 52.62068939 -11.71624947
4 -6.134802818 52.04164124 -21.12611961
4 -70.68819427 56.26855087 -18.71320724
4 10.98925018 6.934674263 -33.89693451
4 -63.20326233 47.86450958 -18.3453598
4 -14.17839718 -5.072225094 -17.9197197
4 11.42741585 2.476357222 -20.18724251
